,file_path,gender_category,emotion_label
306,./Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,female,fear
307,./Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav,female,angry
308,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,male,disgust
309,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav,male,sad
310,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,male,sad
311,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,male,disgust
312,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav,male,angry
313,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,male,fear
314,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav,male,fear
315,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav,male,angry
317,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav,male,happy
318,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav,male,happy
320,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav,male,happy
321,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,male,happy
322,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav,male,sad
323,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav,male,disgust
324,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav,male,disgust
325,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav,male,sad
326,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,male,fear
327,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav,male,angry
328,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,male,angry
329,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav,male,fear
330,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,male,happy
331,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,male,happy
333,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav,male,angry
334,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav,male,fear
335,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav,male,fear
336,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav,male,angry
337,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav,male,disgust
338,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,male,sad
339,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav,male,sad
340,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,male,disgust
341,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav,male,fear
342,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav,male,angry
343,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav,male,angry
344,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,male,fear
345,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,male,sad
346,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,male,disgust
347,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,male,disgust
348,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav,male,sad
349,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav,male,happy
350,./Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav,male,happy
352,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,female,happy
353,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,female,happy
355,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,female,angry
356,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,female,fear
357,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,female,fear
358,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,female,angry
359,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,female,disgust
360,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,female,sad
361,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,female,sad
362,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-02-02-01-04.wav,female,disgust
363,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,female,fear
364,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,female,angry
365,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,female,angry
366,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,female,fear
367,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,female,sad
368,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,female,disgust
369,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,female,disgust
370,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,female,sad
371,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,female,happy
372,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,female,happy
374,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-02-02-02-04.wav,female,disgust
375,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,female,sad
376,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,female,sad
377,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,female,disgust
378,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,female,angry
379,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,female,fear
380,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,female,fear
381,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,female,angry
383,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,female,happy
384,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,female,happy
386,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,female,happy
387,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,female,happy
388,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,female,sad
389,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-02-01-01-04.wav,female,disgust
390,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,female,disgust
391,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,female,sad
392,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,female,fear
393,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,female,angry
394,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,female,angry
395,./Ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,female,fear
396,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-02-03.wav,male,sad
397,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,male,disgust
398,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,male,disgust
399,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,male,sad
400,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,male,fear
401,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,male,angry
402,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,male,angry
403,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,male,fear
405,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,male,happy
406,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-02-03.wav,male,happy
408,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,male,happy
409,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-01-03.wav,male,happy
410,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,male,disgust
411,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,male,sad
412,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,male,sad
413,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,male,disgust
414,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,male,angry
415,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,male,fear
416,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,male,fear
417,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,male,angry
418,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-01-03.wav,male,happy
419,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,male,happy
421,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,male,fear
422,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,male,angry
423,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,male,angry
424,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,male,fear
425,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,male,sad
426,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,male,disgust
427,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,male,disgust
428,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,male,sad
429,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,male,angry
430,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-02-03.wav,male,fear
431,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,male,fear
432,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,male,angry
433,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,male,disgust
434,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,male,sad
435,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,male,sad
436,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,male,disgust
437,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,male,happy
438,./Ravdess/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,male,happy
440,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-02-02.wav,female,fear
441,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,female,angry
442,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-01-02.wav,female,angry
443,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-02-02.wav,female,fear
444,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-02-02.wav,female,sad
445,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-01-01-01-02.wav,female,disgust
446,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-01-02.wav,female,disgust
447,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-02-02.wav,female,sad
448,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,female,happy
449,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-02-02.wav,female,happy
451,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-01-02.wav,female,happy
452,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,female,happy
454,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-02-02.wav,female,angry
455,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-01-02.wav,female,fear
456,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-02-02-01-02.wav,female,fear
457,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-02-02.wav,female,angry
458,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-01-02-02-02.wav,female,disgust
459,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-01-02.wav,female,sad
460,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-01-02.wav,female,sad
461,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-01-02-02.wav,female,disgust
463,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-01-02.wav,female,happy
464,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-01-02.wav,female,happy
465,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-01-02.wav,female,sad
466,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-02-02.wav,female,disgust
467,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-01-01-02-02.wav,female,disgust
468,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,female,sad
469,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-01-02.wav,female,fear
470,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-02-02.wav,female,angry
471,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-02-02.wav,female,angry
472,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-01-02.wav,female,fear
473,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-01-01-02.wav,female,disgust
474,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-02-02.wav,female,sad
475,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-02-02.wav,female,sad
476,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-01-02-01-02.wav,female,disgust
477,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-01-02.wav,female,angry
478,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-02-02-02-02.wav,female,fear
479,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-02-02.wav,female,fear
480,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-01-02.wav,female,angry
482,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-02-02.wav,female,happy
483,./Ravdess/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-02-02.wav,female,happy
485,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,male,happy
486,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,male,happy
487,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,male,disgust
488,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,male,sad
489,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,male,sad
490,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,male,disgust
491,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,male,angry
492,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,male,fear
493,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,male,fear
494,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,male,angry
495,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,male,sad
496,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,male,disgust
497,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,male,disgust
498,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,male,sad
499,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,male,fear
500,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,male,angry
501,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,male,angry
502,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,male,fear
504,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,male,happy
505,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,male,happy
506,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,male,angry
507,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,male,fear
508,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,male,fear
509,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,male,angry
510,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,male,disgust
511,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,male,sad
512,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,male,sad
513,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,male,disgust
514,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,male,happy
515,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,male,happy
517,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,male,happy
518,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,male,happy
520,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,male,fear
521,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,male,angry
522,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,male,angry
523,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,male,fear
524,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,male,sad
525,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,male,disgust
526,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,male,disgust
527,./Ravdess/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,male,sad
529,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,female,happy
530,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,female,happy
531,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav,female,disgust
532,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav,female,sad
533,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav,female,sad
534,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,female,disgust
535,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,female,angry
536,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,female,fear
537,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,female,fear
538,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,female,angry
539,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,female,sad
540,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,female,disgust
541,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav,female,disgust
542,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav,female,sad
543,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,female,fear
544,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,female,angry
545,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,female,angry
546,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,female,fear
548,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,female,happy
549,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav,female,happy
550,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,female,angry
551,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,female,fear
552,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,female,fear
553,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,female,angry
554,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,female,disgust
555,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav,female,sad
556,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,female,sad
557,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,female,disgust
558,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,female,happy
559,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,female,happy
561,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,female,happy
562,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav,female,happy
564,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,female,fear
565,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav,female,angry
566,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,female,angry
567,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,female,fear
568,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav,female,sad
569,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,female,disgust
570,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav,female,disgust
571,./Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav,female,sad
572,./Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,male,fear
573,./Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,male,angry
574,./Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,male,angry
575,./Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,male,fear
576,./Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,male,sad
